dataset_id,family,decision_index,fingerprint,priority,H,B,S,V,predictors,R_variants,delta_variants,G_variants,weight
uf20-91_uf20-0114,satlib_random_3sat_uf20,1,29463c3b0ab17a7c4bc087f084a327108ea452b9c76ab6f7caf2c21dc55d958d,b74479d9d0dfd08a43115ca4661293aea4358469243e06e9ac3f3faec156c373,0.816869443338196,0.801305674847436,0.6558704452432266,0.9128562446325604,"[7.0, 1.4736842105263157, 1.7879250264697926, 1.2132348385669498, 0.4285714285102041, 0.7751642718651673, 2.625, 1.6644736842105263, 0.46603844074802203, 0.2799914741151804, 0.04761904760090703, 0.9867086581234134, 1.3800000000000003, 1.2663157894736845, 0.06292941127425321, 0.04969488001939351, 0.01449275361268642, 0.9995821082477632]","{""HBSV"": 0.7912119360083715, ""HBV"": 0.8422695236683337, ""HSV"": 0.7878756907810099, ""BSV"": 0.7828397870877708, ""HBS"": 0.7543790924205868}","{""HBSV"": -0.009378295383386304, ""HBV"": -0.002061661849765861, ""HSV"": -0.012640914758895505, ""BSV"": -0.011362292254552653, ""HBS"": -0.010912516201877276}","{""HBSV"": 0.5532597099104258, ""HBV"": 0.6851339176585685, ""HSV"": 0.5332193813918585, ""BSV"": 0.5343218010563779, ""HBS"": 0.4168437673591765, ""value_only"": 0.6539873206813235, ""response_only"": 0.39585591329206915}",0.013888888888888888
uf20-91_uf20-0114,satlib_random_3sat_uf20,2,f3189699c73d7afad57bd72108b586cabbeb6425082d34015d12fc09d6417cbf,d42e6b8ae20aac8494b85aa1b476f268c0de60f545f10b6480377cf5c47975ac,0.7853496570919416,0.8326795694264074,0.7058823527999998,0.8948917912153207,"[12.0, 3.6470588235294117, 3.64516079643051, 0.9994795729407665, 0.0, 0.8437212039799632, 2.125, 1.4411764705882353, 0.3379154497963546, 0.2344719445939594, 0.05882352938408304, 0.9901449390286612, 1.3600000000000003, 1.2588235294117651, 0.05998846486579752, 0.047654387939646395, 0.0, 0.9996009163114938]","{""HBSV"": 0.8016982841388318, ""HBV"": 0.8364445656653496, ""HSV"": 0.7916294988064682, ""BSV"": 0.8072231083940694, ""HBS"": 0.7728426790797637}","{""HBSV"": 0.010486348130460343, ""HBV"": -0.005824958002984104, ""HSV"": 0.0037538080254582162, ""BSV"": 0.02438332130629861, ""HBS"": 0.01846358665917691}","{""HBSV"": 0.8261857349808798, ""HBV"": 0.5509448044789209, ""HSV"": 0.7362888445769842, ""BSV"": 0.923917095585687, ""HBS"": 0.7957744876210884, ""value_only"": 0.7050661884483709, ""response_only"": 0.6653641598059867}",0.013888888888888888
uuf50-218_uuf50-0108,satlib_random_3sat_uuf50,11,24567bb1869d07be7b767aa4098cd91278a9044d3a4bfdff5032cd78d0241ed9,0394ccc811a4c9e61ca43aa4aee721f440afb6b8ef6a41561f2650b0906b0596,0.8532115130440973,0.8035153257598843,0.6350877191979688,0.796361621254579,"[13.0, 1.8666666666666667, 2.3720595832876263, 1.2707462046519, 0.4615384615029586, 0.8341166885384494, 2.5, 1.6055555555555556, 0.4155865630142831, 0.25884284185459944, 0.0, 0.9910700986877788, 7.32, 1.8351111111111114, 1.276252538963146, 0.6954633594338303, 0.2759562841153064, 0.9540179280856761]","{""HBSV"": 0.7673592403478949, ""HBV"": 0.8173104741440765, ""HSV"": 0.7556724363314192, ""BSV"": 0.7407063488761076, ""HBS"": 0.7579284259713333}","{""HBSV"": 0.03560433176093403, ""HBV"": 0.03503078631875922, ""HSV"": 0.031043967437819564, ""BSV"": 0.03131042311751142, ""HBS"": 0.04491707901829478}","{""HBSV"": 0.8996319547121402, ""HBV"": 0.9901657117215682, ""HSV"": 0.8370373852952846, ""BSV"": 0.8194840697275465, ""HBS"": 0.9096760215151269, ""value_only"": 0.5255364806393767, ""response_only"": 0.8900162390973342}",0.0024509803921568627
uuf50-218_uuf50-0108,satlib_random_3sat_uuf50,16,b0c170010ce3d978c1fdba92b3c615fffd8d261eabba3910e1db4b9198e473e0,05ebe61c8e9a30d75062b4bc9df04c2ee64c05483ed291b4143416b760fcb550,0.8469426650320193,0.7953963127136235,0.5699614889985811,0.7901034585804843,"[12.0, 3.2195121951219514, 3.585282892685455, 1.1136105951094364, 0.0, 0.8515975241804017, 2.625, 1.478658536585366, 0.37464662112423974, 0.25336926112504227, 0.19047619040362812, 0.991034089770339, 7.32, 2.229756097560976, 1.5633617433312101, 0.7011357629384494, 0.13661202183926063, 0.9467868219412388]","{""HBSV"": 0.7421501250081101, ""HBV"": 0.8104144619482351, ""HSV"": 0.7252056218697734, ""BSV"": 0.7101842166841874, ""HBS"": 0.7268213884310158}","{""HBSV"": -0.02031072744689033, ""HBV"": 0.0010064940337231043, ""HSV"": -0.025844486398260758, ""BSV"": -0.030288184411770613, ""HBS"": -0.023979774690568778}","{""HBSV"": 0.18299184335077148, ""HBV"": 0.6080147726137655, ""HSV"": 0.1385300950625593, ""BSV"": 0.08946064117760526, ""HBS"": 0.1908802920086144, ""value_only"": 0.38638557515210176, ""response_only"": 0.26237195703902766}",0.0024509803921568627
uuf50-218_uuf50-0108,satlib_random_3sat_uuf50,15,dd5abe4f8ea17fbcd503bea3a8a6c354904384d776c1490b4e7a46e80904de8c,0a54b7109786f36bb2e70c75181f2255a87d4c0a3b9daa7740e24b2d2100c83f,0.832422044595173,0.7977438450048361,0.6373350093246811,0.7985376383173186,"[22.0, 2.7906976744186047, 4.009048715876831, 1.4365757893410913, 0.545454545429752, 0.7969263267084586, 2.5, 1.5755813953488371, 0.4166672300338719, 0.264453001920074, 0.09999999996, 0.9907124148693834, 7.32, 2.1176744186046514, 1.3459963668517647, 0.6356011832560402, 0.27322404367852127, 0.9563131763104905]","{""HBSV"": 0.7624608524550004, ""HBV"": 0.809407967914512, ""HSV"": 0.7510501082680342, ""BSV"": 0.740472401095958, ""HBS"": 0.7508011631215846}","{""HBSV"": -0.016110124434712714, ""HBV"": -0.01356678723301652, ""HSV"": -0.016001239974186676, ""BSV"": -0.013959966555187275, ""HBS"": -0.020744398747053694}","{""HBSV"": 0.30864793352110237, ""HBV"": 0.2132313244923953, ""HSV"": 0.309980920460402, ""BSV"": 0.29835351254513387, ""HBS"": 0.29824157632615955, ""value_only"": 0.4981237877503228, ""response_only"": 0.31025165417412004}",0.0024509803921568627
uuf50-218_uuf50-0108,satlib_random_3sat_uuf50,7,96eec7f582ed536a396425be61e499382acea54788ff785ac272a22fee4f6dbf,1b6e4d752d253bb0a8d4f1300819b32a4faf2c761ead29268d0385638773521c,0.8393956535570251,0.805290932860697,0.7009523808322178,0.7961812471186119,"[24.0, 2.4444444444444446, 3.6730584020256685, 1.5026148002139763, 0.7083333333038194, 0.8315504774134266, 2.375, 1.6305555555555555, 0.40990814990437147, 0.2513917101789995, 0.0, 0.9914796058211819, 3.3000000000000003, 1.4560000000000002, 0.5507263890132337, 0.3782461460405133, 0.0, 0.98513851461739]","{""HBSV"": 0.7837092923312994, ""HBV"": 0.81341184024804, ""HSV"": 0.7766447160142902, ""BSV"": 0.7659805749672892, ""HBS"": 0.7795955416740691}","{""HBSV"": -0.004213567985721034, ""HBV"": -0.0067619664763047815, ""HSV"": -0.002389407833311985, ""BSV"": -0.003100781883471515, ""HBS"": -0.004736836219472851}","{""HBSV"": 0.5828237829748926, ""HBV"": 0.39814761524320985, ""HSV"": 0.6009477991947985, ""BSV"": 0.5566901495423927, ""HBS"": 0.6014273213755054, ""value_only"": 0.6150355352466707, ""response_only"": 0.4665119960257546}",0.0024509803921568627
uuf50-218_uuf50-0108,satlib_random_3sat_uuf50,4,eb7f1c3d01a5a66fff431618626b31f8782e2833b693872f7288f9b19c840b48,1e53d1131ea4e9e94840675593a8320bce2d35586d37873819de6d03309af85c,0.8485093208311772,0.8053714519112724,0.624060150277404,0.7938783744118413,"[17.0, 3.761904761904762, 4.1046403694304665, 1.0911069333560324, 0.0, 0.8699958291997638, 2.625, 1.6041666666666667, 0.40081452287315106, 0.24985840371322138, 0.09523809520181406, 0.9915662611568177, 2.3000000000000003, 1.2828571428571431, 0.16878114477017858, 0.13156659381628993, 0.39999999982608686, 0.9980640362588423]","{""HBSV"": 0.7627958434735236, ""HBV"": 0.8155844559518342, ""HSV"": 0.7491101476002925, ""BSV"": 0.7361939058043943, ""HBS"": 0.7527078290988373}","{""HBSV"": -0.016891642717941746, ""HBV"": -0.005884530142833744, ""HSV"": -0.018229217390114516, ""BSV"": -0.020270377462108913, ""HBS"": -0.022316218925054643}","{""HBSV"": 0.30098432090851585, ""HBV"": 0.4349533503695552, ""HSV"": 0.27860254669053564, ""BSV"": 0.21906461740925254, ""HBS"": 0.2904038940579327, ""value_only"": 0.5, ""response_only"": 0.30098432090851585}",0.0024509803921568627
uuf50-218_uuf50-0108,satlib_random_3sat_uuf50,12,74ccf7e8bda089be9bd3e05f7c53fc7e36f8e39d575ab48e24b20b1aff5d6cb6,27a9c0b40b6dca142290fdb2cc1a1e3099fab2ee61432aa70bad02bb5a40a4a6,0.8333795411412436,0.7925310173979763,0.6689466483087632,0.7896165374489713,"[12.0, 3.0232558139534884, 3.0230769177839805, 0.9999408263208746, 0.16666666665277777, 0.8771948710879726, 2.25, 1.5465116279069768, 0.40416909436711757, 0.26134242175260647, 0.0, 0.9903010302483432, 7.32, 1.8576744186046514, 1.3011995131671863, 0.7004454060599631, 0.2759562841153064, 0.9523795123306713]","{""HBSV"": 0.7685404053874914, ""HBV"": 0.8049306155879133, ""HSV"": 0.7607060157726783, ""BSV"": 0.7480684327257612, ""HBS"": 0.7616407903009489}","{""HBSV"": 0.0011811650395964213, ""HBV"": -0.012379858556163192, ""HSV"": 0.0050335794412590396, ""BSV"": 0.0073620838496535335, ""HBS"": 0.003712364329615636}","{""HBSV"": 0.5734659722271628, ""HBV"": 0.22031696510309445, ""HSV"": 0.6099511343083904, ""BSV"": 0.6014702949295845, ""HBS"": 0.6161363674962833, ""value_only"": 0.5321298653232563, ""response_only"": 0.5417301145993021}",0.0024509803921568627
uuf50-218_uuf50-0108,satlib_random_3sat_uuf50,8,0211f68e27a3dce17d49f5f47a8b07d53afa90f594166136e14642a6e741d5ab,3c2252505957aacbcbae822d2c2e63375ec31fa23e383820478d0413faeb6324,0.8196579981945135,0.7858568804934837,0.6696230597452125,0.7953841679297786,"[13.0, 2.5853658536585367, 2.498542109116664, 0.9664172305109445, 0.4615384615029586, 0.889380864021187, 2.25, 1.4878048780487805, 0.4036843260496447, 0.2713288091296877, 0.05555555553086419, 0.9897746337550257, 3.3000000000000003, 1.4243902439024392, 0.4962987337033516, 0.3484289052662984, 0.006060606058769518, 0.9871024470110589]","{""HBSV"": 0.7653249486690537, ""HBV"": 0.8001738623249962, ""HSV"": 0.7586008786692795, ""BSV"": 0.748026415026511, ""HBS"": 0.755559807591807}","{""HBSV"": -0.018384343662245728, ""HBV"": -0.01323797792304382, ""HSV"": -0.018043837345010694, ""BSV"": -0.017954159940778203, ""HBS"": -0.024035734082262117}","{""HBSV"": 0.29538576023563917, ""HBV"": 0.18695290891785782, ""HSV"": 0.32196890371473924, ""BSV"": 0.2868255029662868, ""HBS"": 0.28481964002504206, ""value_only"": 0.514161249369934, ""response_only"": 0.2837311475545421}",0.0024509803921568627
uuf50-218_uuf50-0108,satlib_random_3sat_uuf50,10,20fae58cf33aba4a9bdfeff9cef904b786190a006a2fb11ed8da8725dbd551de,40cbf23b4aeafa83d9ec30dffdae1733aa0346394d02fe77be43c896f93b0d68,0.8031497116157474,0.7535575061185464,0.5989304811745259,0.7909941169359991,"[22.0, 5.411764705882353, 4.887665430080233, 0.9031555684348946, 0.2272727272623967, 0.8969464202750959, 2.375, 1.400735294117647, 0.44430569158840927, 0.31719461424086715, 0.052631578925207756, 0.9861819353368488, 3.3000000000000003, 1.397058823529412, 0.4359204555863557, 0.31202727324899293, 0.3151515150560147, 0.9889831181733985]","{""HBSV"": 0.7317549085869609, ""HBV"": 0.7822796878253173, ""HSV"": 0.7246284688935997, ""BSV"": 0.7093959257585962, ""HBS"": 0.7130113469530385}","{""HBSV"": -0.01984480023030155, ""HBV"": -0.014196731614521174, ""HSV"": -0.019030745944546124, ""BSV"": -0.02057647156101916, ""HBS"": -0.02505106490395137}","{""HBSV"": 0.15406634690339788, ""HBV"": 0.12162999999173273, ""HSV"": 0.18233737776417155, ""BSV"": 0.13833372754686096, ""HBS"": 0.1484663191459266, ""value_only"": 0.3328290050450039, ""response_only"": 0.26744194459753357}",0.0024509803921568627
uuf50-218_uuf50-0108,satlib_random_3sat_uuf50,0,c06627baf8b6748a4826aa25a7d35cdc48039000b71fba814e19fcda73a0866c,4b57c227aff7f24662fbbf626547ea5b420f9a6d7493a108e9323c35826ae9d8,0.8431657255937495,0.8204512397275732,0.688421052522881,0.8000247485426137,"[195.0, 97.64, 40.18893380023909, 0.4116031728782004, 0.08717948717904012, 0.9782311431743544, 2.375, 1.635, 0.3578058132562969, 0.2188414758638871, 0.0, 0.9937766098262861, 1.3800000000000003, 1.2616000000000003, 0.057248930121007555, 0.0453780358874679, 0.0, 0.9997367556627369]","{""HBSV"": 0.7856530868660854, ""HBV"": 0.8210249983828906, ""HSV"": 0.7743848295527993, ""BSV"": 0.7673675796642144, ""HBS"": 0.7809201354747105}","{""HBSV"": 0.0, ""HBV"": 0.0, ""HSV"": 0.0, ""BSV"": 0.0, ""HBS"": 0.0}","{""HBSV"": 0.6487117604696213, ""HBV"": 0.6349590891388196, ""HSV"": 0.618047544186944, ""BSV"": 0.602925374185381, ""HBS"": 0.6580476039974857, ""value_only"": 0.625293084204592, ""response_only"": 0.5253046363954283}",0.0024509803921568627
uuf50-218_uuf50-0108,satlib_random_3sat_uuf50,14,2b488d88911fd4a5c397267a20cc2d57d7aaaaa9a0e1a4857c2b72a9b47b6245,5dc73132c62152ddb5de3ae2479edfb627882b652307be8877b92b636db5fd34,0.8557204341428607,0.8141783098463381,0.6592244417262364,0.8000333825797542,"[12.0, 1.0434782608695652, 1.8761260009036016, 1.7979540824762454, 0.6666666666111111, 0.7583370855372793, 2.5, 1.5896739130434783, 0.37627775381375245, 0.2367012193441963, 0.04999999998, 0.9927857794727112, 7.32, 2.1943478260869567, 1.3989478222763692, 0.6375232791300466, 0.27322404367852127, 0.9557711315017304]","{""HBSV"": 0.7785709768897131, ""HBV"": 0.8229747551475285, ""HSV"": 0.7670513482422209, ""BSV"": 0.7544323676511453, ""HBS"": 0.7715455618686383}","{""HBSV"": 0.014931628734735525, ""HBV"": 0.03031378931572626, ""HSV"": 0.01234685787375922, ""BSV"": 0.0033121546841382576, ""HBS"": 0.014748673565153858}","{""HBSV"": 0.783996841059498, ""HBV"": 0.9849197530954356, ""HSV"": 0.7196918058732787, ""BSV"": 0.5814941466683565, ""HBS"": 0.7621743362016349, ""value_only"": 0.5874452441308018, ""response_only"": 0.718229826028354}",0.0024509803921568627
uuf50-218_uuf50-0108,satlib_random_3sat_uuf50,5,337f8f634acedf572ea5d6b5f60ad35197074b708afb668f2c7da0fd1d50025e,7134a64e7d2b7bf29932151c7d213acb896ea8733d3943fecc6c073803f8f677,0.8391191147868143,0.8255056792611086,0.7142857141666666,0.7992745538547271,"[7.0, 0.5306122448979592, 1.126708060558552, 2.123411340896996, 0.7142857141836735, 0.6477487147606207, 2.375, 1.635204081632653, 0.36055223967458677, 0.2204937252199758, 0.0, 0.9936662632791867, 5.32, 1.5244897959183676, 0.7618695084166713, 0.499753760213239, 0.3796992480489287, 0.9769817575666184]","{""HBSV"": 0.7930086191806143, ""HBV"": 0.8211324631820633, ""HSV"": 0.782463080502465, ""BSV"": 0.7782085634248268, ""HBS"": 0.7909309093609718}","{""HBSV"": 0.03021277570709069, ""HBV"": 0.0055480072302291905, ""HSV"": 0.03335293290217256, ""BSV"": 0.04201465762043255, ""HBS"": 0.0382230802621345}","{""HBSV"": 0.9217587176106623, ""HBV"": 0.7705857058311565, ""HSV"": 0.9095836589887578, ""BSV"": 0.9442905387798569, ""HBS"": 0.9311553601776279, ""value_only"": 0.6630384310197182, ""response_only"": 0.8568809275977667}",0.0024509803921568627
uuf50-218_uuf50-0108,satlib_random_3sat_uuf50,2,ab0f5e81ec9084ff28c2211e956f2df22bb805685870d41e0e90959312189a33,a5685a6250b8dd4f3c189ef7001d12f1fdf062ad72b9a159df14c89b1189a4f0,0.8441252502634645,0.8187630542458489,0.6520989073123107,0.7918575852700567,"[12.0, 1.1063829787234043, 2.0549270583233423, 1.857337916421196, 0.41666666663194446, 0.7331146737569305, 2.375, 1.5558510638297873, 0.3580462931392855, 0.23012889937409037, 0.0, 0.9931862906072905, 1.3800000000000003, 1.2565957446808513, 0.0549381313821703, 0.04371981328999614, 0.01449275361268642, 0.9997517853803933]","{""HBSV"": 0.7729144391977195, ""HBV"": 0.8179700520877021, ""HSV"": 0.7582093721544026, ""BSV"": 0.7505384229660014, ""HBS"": 0.7667013014411338}","{""HBSV"": -0.00131084040605145, ""HBV"": -0.0027647079336252656, ""HSV"": -0.001005902594428676, ""BSV"": -0.0017154649833596158, ""HBS"": 0.0001571314296221482}","{""HBSV"": 0.5633436893895611, ""HBV"": 0.5398055492825777, ""HSV"": 0.5236613829456396, ""BSV"": 0.4969201050239185, ""HBS"": 0.5990522395095732, ""value_only"": 0.556430883023507, ""response_only"": 0.5070130805226106}",0.0024509803921568627
uuf50-218_uuf50-0108,satlib_random_3sat_uuf50,1,d886243aa5ff486a9384579c2cdf6eef257b1645d23be9c0cdc749d1ee839727,a63e1785fc3f2fffef8c7bbf5066ec7372d4c60e4b5eedec14b8ee842e26368f,0.8440653401743623,0.821059402574947,0.6499215069643763,0.7977335096960023,"[4.0, 0.40816326530612246, 0.8551970138676311, 2.095232678842376, 0.0, 0.6272680499382713, 2.5, 1.6045918367346939, 0.3636434628817441, 0.226626768459151, 0.09999999996, 0.9933197561732627, 1.3800000000000003, 1.259183673469388, 0.05524848265323872, 0.043876428652491924, 0.01449275361268642, 0.9997523889895961]","{""HBSV"": 0.774225279603771, ""HBV"": 0.8207347600213274, ""HSV"": 0.7592152747488313, ""BSV"": 0.752253887949361, ""HBS"": 0.7665441700115116}","{""HBSV"": -0.011427807262314404, ""HBV"": -0.0002902383615631665, ""HSV"": -0.015169554803967977, ""BSV"": -0.015113691714853439, ""HBS"": -0.014375965463198859}","{""HBSV"": 0.43015112642647224, ""HBV"": 0.6254768348168684, ""HSV"": 0.3568718536923534, ""BSV"": 0.33691948450395187, ""HBS"": 0.43215156619657413, ""value_only"": 0.5636666221471867, ""response_only"": 0.36881799179646707}",0.0024509803921568627
uuf50-218_uuf50-0108,satlib_random_3sat_uuf50,6,1c9174105e2a4fef40550610ce3afa6196a9aac988a1e392d847e8d9cb008dfa,c2e51642f6a94f9172cb79812232e326a19dd463ec742127032c11c29f88f508,0.8472624369749571,0.815202231677904,0.6985815601672576,0.7987932270179043,"[4.0, 1.0212765957446808, 1.0616999957340127, 1.0395812448049642, 0.0, 0.8526107819835693, 2.375, 1.627659574468085, 0.3811458801860485, 0.2341680569639004, 0.052631578925207756, 0.9926692276197187, 5.32, 1.5353191489361704, 0.7759931208946839, 0.505427891606084, 0.3796992480489287, 0.9760894044103909]","{""HBSV"": 0.7879228603170204, ""HBV"": 0.8201738067243448, ""HSV"": 0.7790341238476022, ""BSV"": 0.7690813568507607, ""HBS"": 0.7843323778935419}","{""HBSV"": -0.005085758863593859, ""HBV"": -0.0009586564577185319, ""HSV"": -0.003428956654862869, ""BSV"": -0.009127206574066071, ""HBS"": -0.006598531467429836}","{""HBSV"": 0.5938815289649458, ""HBV"": 0.60384590182026, ""HSV"": 0.6004665503260701, ""BSV"": 0.49396645959975183, ""HBS"": 0.6015915911326465, ""value_only"": 0.6371294263282489, ""response_only"": 0.4544041113048765}",0.0024509803921568627
uuf50-218_uuf50-0108,satlib_random_3sat_uuf50,13,20080eb43c720ceaaa5a6e86ecc9c0815b7c12c8071a05319da1b5ca7d5050f2,d4fc438e9d36b9a9f349acdec1085898a517b63eb943051796dd38149fd49fab,0.8024626828855532,0.7910836179374097,0.6827956987925768,0.7845401602754544,"[31.0, 7.888888888888889, 7.611313865912514, 0.9648144335849196, 0.1290322580603538, 0.8788853771170674, 2.375, 1.5138888888888888, 0.43876580552586986, 0.2898269539173861, 0.052631578925207756, 0.9874294084096218, 7.32, 1.8061111111111114, 1.257473829588022, 0.6962328182113872, 0.40983606551778196, 0.952157904797086]","{""HBSV"": 0.7636393481549776, ""HBV"": 0.7926609658318022, ""HSV"": 0.7547044903684617, ""BSV"": 0.751120212967007, ""HBS"": 0.7567968883034845}","{""HBSV"": -0.0049010572325137725, ""HBV"": -0.012269649756111112, ""HSV"": -0.006001525404216612, ""BSV"": 0.0030517802412458606, ""HBS"": -0.004843901997464428}","{""HBSV"": 0.46165714577779143, ""HBV"": 0.17933755816541538, ""HSV"": 0.44356159337608897, ""BSV"": 0.5617620329358427, ""HBS"": 0.49725447125652933, ""value_only"": 0.5047241688938869, ""response_only"": 0.45696415860937867}",0.0024509803921568627
uuf50-218_uuf50-0108,satlib_random_3sat_uuf50,3,64e70e3ae2d9ec007a3a5fc5087c159ce3961c1124cb41e2a3c1254561bd3b39,d7a1c2dd9f1f6762ce94be60271b3a2eb3cc0e1048e6df9fe9f35fa1aa08beb5,0.8537229833759242,0.8179369368368026,0.6666666665585587,0.7938468408121794,"[12.0, 2.088888888888889, 2.597624745991548, 1.2435437607836188, 0.16666666665277777, 0.8482939724588802, 2.375, 1.6277777777777778, 0.3646620285438674, 0.224024454257924, 0.052631578925207756, 0.9932101837167394, 2.3000000000000003, 1.2804444444444447, 0.16343473798506522, 0.1276390698296455, 0.39999999982608686, 0.9982125184146952]","{""HBSV"": 0.7796874861914653, ""HBV"": 0.8214689860946679, ""HSV"": 0.767339364990407, ""BSV"": 0.7564642832665032, ""HBS"": 0.7750240480238919}","{""HBSV"": 0.006773046993745813, ""HBV"": 0.0034989340069657704, ""HSV"": 0.009129992836004353, ""BSV"": 0.005925860300501795, ""HBS"": 0.008322746582758112}","{""HBSV"": 0.7022879046282887, ""HBV"": 0.7264833803441973, ""HSV"": 0.6875936653216879, ""BSV"": 0.6239758123216854, ""HBS"": 0.7173437272891896, ""value_only"": 0.5934937858227818, ""response_only"": 0.6176980527807661}",0.0024509803921568627
uuf50-218_uuf50-0108,satlib_random_3sat_uuf50,9,dc8962502278b72c098d119c7e3b84e83f44ac18416ce8f4133b7dd400aba4a1,f0ce873a2d2ecf902662503e2c48cf51ebca8e4d308306c4480d31a749afce95,0.8204027316742173,0.7759335340438726,0.6315789472535884,0.7937196797033648,"[13.0, 3.9473684210526314, 3.523958363612779, 0.8927361185557442, 0.0, 0.8904482217914161, 2.25, 1.4375, 0.41333647246968686, 0.2875384154310598, 0.0, 0.9886032737210129, 3.3000000000000003, 1.3815789473684212, 0.41547389756371783, 0.3007239637332145, 0.3151515150560147, 0.9901416919755612]","{""HBSV"": 0.7515997088172625, ""HBV"": 0.7964764194398385, ""HSV"": 0.7436592148381458, ""BSV"": 0.7299723973196154, ""HBS"": 0.7380624118569898}","{""HBSV"": -0.013725239851791193, ""HBV"": -0.00369744288515772, ""HSV"": -0.014941663831133711, ""BSV"": -0.01805401770689563, ""HBS"": -0.017497395734817123}","{""HBSV"": 0.28567091262544436, ""HBV"": 0.39562243167205896, ""HSV"": 0.2887924822469655, ""BSV"": 0.21733271670705406, ""HBS"": 0.2811308519891218, ""value_only"": 0.4376192939260722, ""response_only"": 0.3394662752251681}",0.0024509803921568627
